"V32","V71","V72","V73","V74","V75","V10","V11","V12","V13","V14","V15","V16","V34","V35","V36","V37","V7","V38","V39"
0.654809917098773,-0.598770375154059,-0.419196238536567,-1.02506657051153,-0.566466554375757,0.413175717075161,1.29490654284633,-0.166060176276858,0.0605729089600443,-0.758307250407623,0.539380015656943,-0.895919655254803,-0.0333792745197686,-1.56220127145796,-1.07090043483602,-0.970821321685853,-0.579113535958708,-1.12061611131667,0.0574225846939585,-0.757393218726688
-0.148278544894379,1.31771543300315,1.10936149312653,0.712334190693277,0.239062706901294,0.209059184593306,1.50272281268217,0.126700262425452,-0.125618929331677,0.145485277129978,0.165555588919468,1.3103858161309,-0.458638281005013,0.686657896167085,-0.237058859964922,-0.888306644581278,-0.410350650718898,1.19889604732732,1.40329663028498,0.26017732814527
1.64512310756406,-0.0658324064674487,-1.201564277611,0.125667273874393,0.997422037295406,0.899768736788187,1.42122623627596,1.79839919642525,1.01359389375791,-0.0885444858955762,-1.29450679461155,1.20581773688393,1.99737432106905,1.4188622658148,2.82856105796421,3.0455702548254,0.40551649037748,1.12100110815459,0.623149609733365,1.66791728326174
0.342382016276125,1.60310488961602,0.916269735446445,-0.811267443253053,-0.700306123018024,-0.32082568613946,0.93644145456547,0.466722584282261,-0.654482407511853,-0.521799616152333,0.313490721714715,0.555034766373102,0.487204619761996,-0.0143507478917605,-0.18424146312916,-0.531802602044199,-1.28875429243713,-0.164792496806273,0.11614039609747,0.0621515148333665
0.488036856042583,-1.29833754370188,-1.42530671601487,-1.57685329074271,-0.396319960930897,1.11729324412655,2.12445380219682,3.01503647264261,2.41410023991313,-0.308251843925437,0.259615805756109,1.50035180295913,3.66670756742482,0.628118438931616,0.528348662121461,0.18352319495364,1.06792945017564,-1.8480406363242,-1.00741583566424,1.09007583070779
-1.11467911513751,1.33346246858838,-0.536768333735531,0.451943567280151,-0.0753970097937663,-1.04433080395264,-1.00006101833392,-0.53998933714691,-1.03799126193304,2.3411313752031,0.633961843021538,0.509778503967912,0.0314706667533429,-1.26806626923174,-1.10299769338657,0.314596175362659,0.864666353509324,-0.274079682141837,-0.667297003359415,-1.66527769346715
0.422637666348975,0.48642533431964,-0.55513614953045,0.162415640568067,0.139427665110586,0.705168457647285,-0.477364348873682,-1.44658672785714,0.123552729261845,0.552971974079699,0.362830819613971,-1.03331231415473,-0.87627476125119,0.678899654846722,1.41403979485669,-0.0696033193144448,0.524448209226024,0.937538027734628,-0.377225561359373,0.58738127057103
-2.02234603442492,-0.0717733335291498,0.23730820669593,0.339878987397699,-0.74790434052062,-0.464819382214963,-0.37353611256008,-0.492981030779903,-0.461286825302908,0.846973834103415,0.125109482777455,-0.451187101319887,-0.223682571647395,0.329344767943917,-0.0484013447160316,0.956220110727986,0.369469832840596,0.985709898012496,0.11614039609747,1.17551438725768
-1.0526383315003,-0.905336527024734,-1.15223701502112,-1.04128556722033,0.737461792951477,2.01048594203581,0.215140824347463,1.48711557715089,2.61454200332874,0.409212618288212,1.20523182225856,1.17025456127873,1.87337834025968,-1.63273073800672,0.122421322439894,-0.179011031206566,-1.79146053342605,-1.17599179927743,-1.68089731618468,-1.01930719877959
-2.02388423567213,0.69884670915575,0.0628629073628005,0.312381778567635,-1.02794538705429,-0.424496034103072,2.05270485551763,-0.220373909140664,-0.798274657627769,1.29912882902558,1.41621795825927,-0.395875177439343,-0.160623490942383,-0.45550713581066,-0.920074305076918,-0.417587273739808,0.355896708706338,-0.0124727501495377,0.630693848659822,-0.136051740963583
-0.839853825637131,2.9988648619434,0.958593279836542,2.33359319967186,-0.839207260801672,-2.09395934409662,4.15879211608583,-1.05197294617879,4.61192895609102,3.27303935474014,3.11555054254144,0.297545032023759,-1.06099109312405,-0.961197985621672,-1.49221112841688,0.338565380398045,-0.490598965784805,0.604625014206396,-0.388805513639261,-1.70912373152214
-1.38527435120809,2.28554460062796,1.61069216039498,0.887568034104256,-1.16655451123363,-2.5007436660144,1.24105488353477,-1.09532250175484,-1.5948427783055,1.6350629794229,0.449003007854421,-0.666919033163598,-0.248412472116188,-0.417285590284814,-1.15508966666168,0.704267949752583,-0.435472055878862,-0.106839833414236,-0.474019055730271,-1.48499257981019
-0.800629693833439,0.0461290165435505,-0.208382814547094,1.03212698565169,-1.10153281534052,-0.892070750497386,0.891418591031254,0.0192803052097064,-1.59961071166454,0.719333131774689,0.942670114667373,-0.96507884599247,-0.504676607096653,-1.19453116233929,-1.85756578352519,-0.30249273019899,-1.02048928178162,-0.563110903809045,-0.851576400943748,-1.40324837579897
-2.13950569608693,1.69462175227045,-0.0967992749529341,4.42958267796726,-1.30010206627159,-2.42773837918977,5.45750398000228,-0.451853290865691,0.297703515511263,5.56063909950488,4.67090797599568,0.730532480783204,1.66046732326391,-0.670318189543853,-0.452012067951389,2.76234792406246,-0.244413645421795,-0.435755606642815,-0.851730921500073,-1.35485981012678
-0.224714328536673,1.42446806385368,0.772128696367008,0.0641381048147612,-0.801926857318044,-0.449110462520792,0.227700884946538,0.368431391416235,-1.40811219048169,0.779108949966846,0.368313052713889,-1.18513081652141,-0.329488433022632,0.120035012601526,-1.17109272913038,0.0970825273691318,-0.138398645523967,-0.22494144607724,0.197127346500766,-0.444358058731891
-0.0183902679117593,-0.161432250491481,-0.138904423829273,-0.498132406779313,0.146533329482138,0.368676580183807,-0.13851436795334,0.527737989386933,0.0109540770541775,-0.400324447469178,0.711617941009688,0.322176966884369,-0.58311066970433,-1.39114018835932,-0.956582430503804,-0.497705030340844,0.15107604041806,-0.726062138310388,-1.02244432318352,-1.8159884681414
0.299312381354424,0.897525216572021,-0.571410380745219,-0.761383201187335,-0.233960396934314,0.586581737655808,1.91515940818106,1.37789643225246,1.63493372912203,-0.0488842713975359,0.108700041372557,2.25311854386059,1.26786391214376,-1.07211913512855,-0.898803719768293,-0.816226836910212,0.462367854579169,-0.609291474890016,-1.12550135375227,0.502741205203846
0.328974028738,0.214492435388693,0.766555845326319,-0.947182584419886,-0.695828581085265,0.368690783547003,1.79571099472294,-1.00560461932307,-0.152340906123545,-0.693362756990691,0.778735377310619,-0.910114068077704,-0.967831695736353,0.867213330531905,0.192958739016054,-0.335568511222173,0.139060487905765,0.122349919005054,0.48898940906528,1.32252548611871
0.352316232664315,0.0213959453269537,-0.205838130267839,-0.143820748545884,-0.298884754959327,0.344942760284205,0.120500927530641,-0.614492612329144,0.184404488911874,0.257899502386871,0.0126917688907023,-0.424996866790675,-0.532503158850067,0.400959303208809,-0.281845562810126,0.247475513560983,-0.271582144713483,0.66329513098555,0.51353090918749,0.932418182743965
0.723690568948551,0.163938315951429,-0.740335545196152,-0.480065741145394,-0.418805008462798,-0.159219819701596,-0.12545094614705,-1.31714181538492,-0.541479693155115,-0.399551227930374,0.204207993552089,-0.0711779841154813,-0.777961496690491,0.823430807835869,-0.211836721190221,-0.598423905407638,0.610114648434049,0.787604911732996,1.32440025211431,1.34186671698878
-0.444651470199339,2.0271500621612,1.27150133489143,0.162082496379072,-0.255958755125698,-0.583119194269891,-0.706593444667235,-0.534676299694693,-1.26690593811982,0.304768502123607,-0.587330660060647,-0.669580485567891,-0.653077664813497,-0.433534494308931,-0.833388012251022,-0.140250484845465,0.18267249332076,0.27279550171177,-0.643782610464541,-0.627922309512503
-0.580872008982947,1.15104226414647,0.89555981603848,0.105909260819426,-0.48820690842057,-0.208647523621772,1.26574355226959,0.194984868771567,-0.569683231160241,1.04176567945597,2.52559839031343,-0.0333776456197122,-0.254432535452724,-1.39059765400125,-1.72092004397184,-0.66999746693787,-1.43235127047064,-0.547180510233872,-1.31965552383023,-1.64612277720638
-0.0920060159341796,1.57743926668165,-0.0200294864275533,0.729708941473131,-0.962729015424971,-1.33038653870907,-0.122734393600176,-1.60621935312604,-1.15875196955193,0.652538859307233,-0.197666837709537,-0.575041067554493,-0.56022143608304,-0.421473955529094,-1.25931006665715,-0.12999813953076,-0.11051811349081,0.134239146562996,-0.337341078938536,-0.192744614935942
-0.392083442576155,0.616972349460327,-0.125409087255065,0.857482551190467,-0.579607166569725,0.566415802590904,1.3762433220439,0.574794596094415,-0.61175956961679,2.4847122957164,1.19485283726357,0.63478576624438,0.942087535039979,-1.30498573229822,-1.44679013562417,-0.600552205509918,-1.23292647530131,-1.0538490205972,-1.44319016388984,-1.99697093076458
0.590386203362767,1.91855686870979,-0.0801936850276383,-0.376329765987798,0.302273918447686,0.571012010920953,-2.63942058176792,-1.02226823678685,0.419245409951693,-0.182413337906385,0.269670114810229,1.11501978094614,-1.01527759059373,1.26071350043817,0.814982102192959,-0.439782895356627,0.94087610786971,-1.40585507936626,-1.41309501318442,0.879540322200105
-1.09365703142573,-1.30610880801667,-1.10803075068484,-1.09215412223215,-0.0416207695618633,0.384655363778692,-0.515356135227754,0.405646803751995,-0.0351090079398683,-0.0946826594651589,0.963534535785505,2.05910252076496,-0.446922977893265,0.380180237294829,0.244157602882316,-0.295175579345731,-0.168437526804703,1.06023719883753,0.69513801009185,0.382435200342313
-0.633350308200044,1.02557724685375,-0.546626255373723,-0.260549347074256,-0.337819902200713,0.55165424722187,3.97902025636624,0.501160727040726,0.410625417438187,0.227387069817143,0.793532084123988,-0.0638107752862039,-0.796108306316453,0.399168939827187,-0.44506768662955,0.184487473317132,-1.41801048603698,0.460460809113421,-0.408202388180297,-0.28811995064844
